from,to,time
L262,L444,13.2790900116
L271,L444,12.0415934683
L273,L444,10.6926474513
L274,L444,6.93529743928
L292,L444,6.70564036855
L299,L444,7.75632592855
L309,L444,9.61578873234
L310,L444,11.0281980675
L313,L444,17.7026495317
L315,L444,19.7866834327
L321,L444,21.5149607518
L323,L444,23.6279087284
L328,L444,27.8100773257
L333,L444,25.4822246497
L334,L444,22.2925677257
L336,L444,21.2699437062
L338,L444,19.6718726095
L349,L444,17.3053852571
L355,L444,33.1838484247
L361,L444,17.7722673031
L365,L444,34.7355717236
L370,L444,12.769105032
L371,L444,27.9403986055
L375,L444,41.1149324554
L382,L444,42.7579573179
L385,L444,30.8577758935
L387,L444,25.8507024463
L392,L444,31.6282618049
L393,L444,32.9585676724
L402,L444,37.1222568552
L408,L444,25.9956957121
L411,L444,24.3013416228
L412,L444,21.6048966492
L418,L444,19.2451461734
L423,L444,16.7705604981
L430,L444,10.5720626445
L431,L444,8.42663988077
L437,L444,6.44787979029
L444,L444,0
L445,L444,7.40531482572
L469,L444,12.3850243148
L483,L444,19.788723664
L493,L444,17.6527605939
L495,L444,16.6961734129
L496,L444,15.9219794842
L511,L444,15.6938736102
L527,L444,34.9010712634
L529,L444,33.0032064827
L530,L444,30.5522483433
L540,L444,28.9094791471
L543,L444,30.8999458183
L554,L444,32.3923553983
L556,L444,28.0296613114
L560,L444,22.9273381884
L0,L444,23.9075751662
L7,L445,41.4638972899
L18,L445,39.6938832755
L26,L445,36.880824178
L33,L445,27.8782324676
L36,L445,21.1658643006
L38,L445,17.0566641099
L57,L445,13.8326422198
L62,L445,10.5647156336
L63,L445,9.95970836387
L70,L445,12.3539386894
L75,L445,14.4449687261
L76,L445,18.9445671849
L77,L445,22.4472187525
L78,L445,26.2527287122
L79,L445,29.2636142718
L80,L445,35.9331229104
L81,L445,44.5026559509
L82,L445,23.5305880985
L91,L445,22.9891315428
L93,L445,24.186045171
L99,L445,39.9722654274
L102,L445,37.2914926017
L103,L445,32.9995987401
L106,L445,28.9528143514
L113,L445,41.5761392231
L116,L445,32.5714305008
L122,L445,30.0896898016
L128,L445,28.2106587481
L134,L445,26.5232277144
L135,L445,23.9304886194
L138,L445,27.2484133804
L139,L445,28.5645172871
L141,L445,29.831382075
L145,L445,29.8316884389
L146,L445,29.636046256
L147,L445,29.6987352313
L150,L445,29.6967185928
L151,L445,18.8967101856
L153,L445,31.8585678955
L154,L445,46.8545839591
L155,L445,43.4041841056
L156,L445,22.8371278906
L157,L445,20.5520537616
L159,L445,32.6195474515
L162,L445,39.5603955187
L168,L445,31.4352713954
L171,L445,23.8576360585
L173,L445,25.6397613122
L178,L445,27.4222853577
L179,L445,29.5259952219
L185,L445,21.0654933622
L186,L445,22.4953112078
L191,L445,19.0700954166
L203,L445,10.8517586122
L206,L445,11.2244690589
L213,L445,11.7624194171
L222,L445,13.1145527061
L227,L445,14.9204023443
L229,L445,25.3723967848
L231,L445,35.8945917726
L246,L445,33.1031546158
L247,L445,22.6225601285
L249,L445,20.498238642
L252,L445,16.3259748679
L262,L445,15.6712962434
L271,L445,14.3765270638
L273,L445,13.0056537896
L274,L445,8.86040312284
L292,L445,7.30092602096
L299,L445,6.33559458203
L309,L445,7.21356205734
L310,L445,8.64825723774
L313,L445,15.3877987347
L315,L445,17.4506693135
L321,L445,19.1620073648
L323,L445,21.2670392763
L328,L445,26.9595866
L333,L445,24.7894039825
L334,L445,21.8982647588
L336,L445,20.7480755481
L338,L445,18.8453272571
L349,L445,16.1964425867
L355,L445,35.4193678826
L361,L445,18.8298766413
L365,L445,32.9901678569
L370,L445,15.1383291806
L371,L445,25.6238106536
L375,L445,43.5186690715
L382,L445,45.1479251514
L385,L445,28.5879091566
L387,L445,23.4993931156
L392,L445,34.0058457113
L393,L445,35.3476066304
L402,L445,39.5266774107
L408,L445,28.3148733731
L411,L445,26.6329489107
L412,L445,23.9575219085
L418,L445,21.615955793
L423,L445,19.1601066359
L430,L445,12.9773278978
L431,L445,10.8303937626
L437,L445,8.85015813278
L444,L445,7.40531482572
L445,L445,0
L469,L445,9.98250316748
L483,L445,21.1946813727
L493,L445,19.0086017078
L495,L445,17.8214631494
L496,L445,16.7375677924
L511,L445,16.1757993706
L527,L445,33.6172504604
L529,L445,31.7195605746
L530,L445,29.3100084193
L540,L445,27.6991703815
L543,L445,33.002820096
L554,L445,34.5648790205
L556,L445,30.027113605
L560,L445,22.9686507156
L0,L445,23.3446545609
L7,L469,41.1554504464
L18,L469,39.0595536909
L26,L469,31.9151532621
L33,L469,22.8957833431
L36,L469,16.2224118586
L38,L469,12.3054901602
L57,L469,9.8344319613
L62,L469,9.81898147473
L63,L469,11.9741505873
L70,L469,15.9607781259
L75,L469,18.415872398
L76,L469,23.3110649653
L77,L469,26.8778672793
L78,L469,30.5403418939
L79,L469,33.8629442255
L80,L469,40.7432033209
L81,L469,41.1317348555
L82,L469,21.3722229538
L91,L469,21.3371955678
L93,L469,21.5832494044
L99,L469,37.9302688093
L102,L469,35.3851718684
L103,L469,31.2619498943
L106,L469,27.4778494364
L113,L469,36.6220705165
L116,L469,33.4682071507
L122,L469,31.0782826496
L128,L469,29.4119208716
L134,L469,27.9612252287
L135,L469,25.2633766422
L138,L469,28.9720980686
L139,L469,30.7211818873
L141,L469,32.3753704213
L145,L469,32.7067863342
L146,L469,32.9380272204
L147,L469,33.2930996728
L150,L469,33.5558995403
L151,L469,23.0867067596
L153,L469,36.5735714592
L154,L469,51.7554497178
L155,L469,48.2851169475
L156,L469,27.562140276
L157,L469,25.0980703847
L159,L469,37.4756355446
L162,L469,44.4113844164
L168,L469,36.2744204373
L171,L469,28.8401266769
L173,L469,30.6098627299
L178,L469,32.3397455061
L179,L469,34.4241485503
L185,L469,25.9988440371
L186,L469,27.468432641
L191,L469,23.7999479741
L203,L469,12.0119104683
L206,L469,10.5457898434
L213,L469,9.22728247536
L222,L469,9.01818886392
L227,L469,10.1924484764
L229,L469,20.5761876208
L231,L469,40.8701141703
L246,L469,38.0839768844
L247,L469,27.5922278969
L249,L469,25.4683175398
L252,L469,21.3002218776
L262,L469,20.6152836154
L271,L469,19.2422471615
L273,L469,17.8575980946
L274,L469,13.5930267789
L292,L469,11.7902972574
L299,L469,10.0764764509
L309,L469,7.76936044387
L310,L469,6.69516504921
L313,L469,10.9990268497
L315,L469,12.8819266879
L321,L469,14.4838381206
L323,L469,16.5323407827
L328,L469,25.6894608573
L333,L469,23.9594988595
L334,L469,21.870955817
L336,L469,20.5283426811
L338,L469,18.1126473343
L349,L469,15.1090407908
L355,L469,40.0246032034
L361,L469,22.1227434971
L365,L469,29.9697300269
L370,L469,20.106412863
L371,L469,21.0268437859
L375,L469,48.499942318
L382,L469,50.1246867827
L385,L469,24.1275759859
L387,L469,18.787881075
L392,L469,38.8998261647
L393,L469,40.2680758733
L402,L469,44.4934598198
L408,L469,33.0971113755
L411,L469,31.4424790985
L412,L469,28.8123556716
L418,L469,26.5095395533
L423,L469,24.093632774
L430,L469,17.9535394183
L431,L469,15.8115998368
L437,L469,13.8318164595
L444,L469,12.3850243148
L445,L469,9.98250316748
L469,L469,0
L483,L469,24.5400074309
L493,L469,22.3600522865
L495,L469,20.8722568778
L496,L469,19.3729287815
L511,L469,18.3138371679
L527,L469,31.1902896618
L529,L469,29.3300961302
L530,L469,27.0729350016
L540,L469,25.5823718856
L543,L469,37.3682527255
L554,L469,39.0531324541
L556,L469,34.2203624364
L560,L469,23.7686521028
L0,L469,22.8714540858
L7,L483,32.0899935063
L18,L483,31.5461068692
L26,L483,49.114369341
L33,L483,39.9724292141
L36,L483,33.0201308837
L38,L483,28.5924267755
L57,L483,24.8069174947
L62,L483,20.4032329029
L63,L483,17.5824981072
L70,L483,13.846666259
L75,L483,11.9968460321
L76,L483,10.8422270846
L77,L483,11.9048790657
L78,L483,13.2343261897
L79,L483,17.864844373
L80,L483,25.6709285467
L81,L483,45.3456376429
L82,L483,24.7097821147
L91,L483,22.9244429047
L93,L483,26.4316865651
L99,L483,36.4208810895
L102,L483,33.695471624
L103,L483,29.6879650513
L106,L483,25.8773747861
L113,L483,53.8581263489
L116,L483,20.9379821535
L122,L483,18.7177946146
L128,L483,16.6856303889
L134,L483,14.7931175331
L135,L483,13.7848832052
L138,L483,14.3451368535
L139,L483,14.0869157163
L141,L483,14.3256867607
L145,L483,13.8314600026
L146,L483,13.454702532
L147,L483,13.7888878332
L150,L483,14.3695914866
L151,L483,26.708282377
L153,L483,21.0829890282
L154,L483,36.9977516097
L155,L483,33.4446938664
L156,L483,25.7468995848
L157,L483,25.7790209161
L159,L483,23.4386661465
L162,L483,29.4668218469
L168,L483,22.2094141687
L171,L483,21.0668023281
L173,L483,20.9562171033
L178,L483,20.5245189703
L179,L483,21.6724751433
L185,L483,21.922668854
L186,L483,21.3846605902
L191,L483,23.5724750118
L203,L483,26.6015284336
L206,L483,27.4081945516
L213,L483,27.7831851314
L222,L483,28.5129438169
L227,L483,29.563868863
L229,L483,35.4488155088
L231,L483,31.0111112403
L246,L483,28.2117718419
L247,L483,19.191075843
L249,L483,18.2606889549
L252,L483,17.4597970316
L262,L483,16.5576816618
L271,L483,15.6372982205
L273,L483,15.96328591
L274,L483,17.8568271637
L292,L483,18.921633184
L299,L483,20.1887006056
L309,L483,22.5613577571
L310,L483,24.1345939207
L313,L483,30.5271525175
L315,L483,32.2944452302
L321,L483,33.7318501723
L323,L483,35.6108108833
L328,L483,23.9251366504
L333,L483,21.3028480158
L334,L483,17.610090602
L336,L483,17.8949522895
L338,L483,18.9784936471
L349,L483,19.6329913399
L355,L483,23.2597749247
L361,L483,29.638650135
L365,L483,49.1367003379
L370,L483,19.0649082585
L371,L483,40.2138468387
L375,L483,36.4652047122
L382,L483,39.1387873296
L385,L483,43.4367858541
L387,L483,37.8347702744
L392,L483,25.2326784739
L393,L483,26.9028592661
L402,L483,31.8980317155
L408,L483,18.9952818443
L411,L483,18.1433368527
L412,L483,17.1499562824
L418,L483,16.6868305951
L423,L483,16.6989227083
L430,L483,17.6954302089
L431,L483,18.4434693559
L437,L483,19.1813764881
L444,L483,19.788723664
L445,L483,21.1946813727
L469,L483,24.5400074309
L483,L483,0
L493,L483,7.19670718998
L495,L483,8.7528312779
L496,L483,10.5604836657
L511,L483,12.118079331
L527,L483,32.5193834848
L529,L483,30.917378268
L530,L483,28.6278737119
L540,L483,27.1209746987
L543,L483,19.5173356442
L554,L483,21.6702424534
L556,L483,15.9309145944
L560,L483,15.265568149
L0,L483,19.5130606787
L7,L493,32.815096917
L18,L493,32.0416206783
L26,L493,47.1916130102
L33,L493,38.0234675601
L36,L493,31.041370519
L38,L493,26.5865526103
L57,L493,22.7699869855
L62,L493,18.2917320308
L63,L493,15.4145134679
L70,L493,11.6564824171
L75,L493,9.93515475664
L76,L493,10.2117318844
L77,L493,12.3841489076
L78,L493,14.5915486499
L79,L493,19.0297562448
L80,L493,26.8134644783
L81,L493,44.6535621667
L82,L493,23.5701116354
L91,L493,21.8690490449
L93,L493,25.2235344725
L99,L493,36.2395761309
L102,L493,33.4771117248
L103,L493,29.3436340745
L106,L493,25.3874832495
L113,L493,51.9447058592
L116,L493,21.9159827554
L122,L493,19.5653170412
L128,L493,17.4867775448
L134,L493,15.5458352746
L135,L493,14.0020410449
L138,L493,15.4166129599
L139,L493,15.6430130802
L141,L493,16.232370911
L145,L493,15.9194046869
L146,L493,15.6509801287
L147,L493,15.9411543661
L150,L493,16.3868221349
L151,L493,25.215222718
L153,L493,22.21986184
L154,L493,38.2123431536
L155,L493,34.6428164512
L156,L493,24.7884587798
L157,L493,24.5370001274
L159,L493,24.3295340206
L162,L493,30.6400528756
L168,L493,23.0731546998
L171,L493,20.7106673945
L173,L493,20.9203595673
L178,L493,20.8744514549
L179,L493,22.2547069599
L185,L493,21.0535689606
L186,L493,20.7765129986
L191,L493,22.3190265699
L203,L493,24.4590984656
L206,L493,25.2264375025
L213,L493,25.5866574154
L222,L493,26.3256934694
L227,L493,27.4045485194
L229,L493,33.6319447111
L231,L493,31.3430223024
L246,L493,28.4820593009
L247,L493,18.8167860237
L249,L493,17.5961043861
L252,L493,16.1575648223
L262,L493,15.1670882009
L271,L493,14.0275315914
L273,L493,14.163184638
L274,L493,15.7272865906
L292,L493,16.7422262874
L299,L493,17.9936093648
L309,L493,20.3648253091
L310,L493,21.9391017558
L313,L493,28.351771318
L315,L493,30.1352832587
L321,L493,31.5898696824
L323,L493,33.4867661941
L328,L493,23.3552826354
L333,L493,20.6798438942
L334,L493,16.8630267271
L336,L493,16.9184720844
L338,L493,17.6394619496
L349,L493,17.9455390577
L355,L493,24.7195045416
L361,L493,27.9240841915
L365,L493,46.9410409704
L370,L493,17.5652904093
L371,L493,38.0864967425
L375,L493,37.2247987109
L382,L493,39.7658951171
L385,L493,41.2985462717
L387,L493,35.7175967596
L392,L493,26.0939741851
L393,L493,27.7430041997
L402,L493,32.6891555126
L408,L493,19.7564545988
L411,L493,18.6852710467
L412,L493,17.2663181626
L418,L493,16.369415108
L423,L493,15.9023133089
L430,L493,15.9483174942
L431,L493,16.4959750428
L437,L493,17.1067480689
L444,L493,17.6527605939
L445,L493,19.0086017078
L469,L493,22.3600522865
L483,L493,7.19670718998
L493,L493,0
L495,L493,6.78868244961
L496,L493,8.69100462032
L511,L493,10.3329108349
L527,L493,31.9123910431
L529,L493,30.234359729
L530,L493,27.8701645972
L540,L493,26.3038541824
L543,L493,21.1856525044
L554,L493,23.2506364696
L556,L493,17.6697694163
L560,L493,15.0037793259
L0,L493,18.8368524688
L7,L495,32.3113961426
L18,L495,31.3577237802
L26,L495,45.4308603148
L33,L495,36.2708806078
L36,L495,29.3002765125
L38,L495,24.8585033029
L57,L495,21.0608419399
L62,L495,16.6564420406
L63,L495,13.8987663576
L70,L495,10.5287718923
L75,L495,9.44434666774
L76,L495,11.3903656504
L77,L495,13.9860680776
L78,L495,16.3692411925
L79,L495,20.7676200147
L80,L495,28.5330995656
L81,L495,43.1761992877
L82,L495,21.9255389357
L91,L495,20.2659957893
L93,L495,23.5486554905
L99,L495,35.0652396232
L102,L495,32.2870378901
L103,L495,28.0897435462
L106,L495,24.0638746424
L113,L495,50.1814338872
L116,L495,21.7067540077
L122,L495,19.2755974828
L128,L495,17.1972875137
L134,L495,15.2672505958
L135,L495,13.3476325273
L138,L495,15.4162483932
L139,L495,16.0910885138
L141,L495,17.0598532539
L145,L495,17.0167932306
L146,L495,17.0659689897
L147,L495,17.5326053262
L150,L495,18.0951186241
L151,L495,25.2624893669
L153,L495,23.9449288271
L154,L495,39.9409531859
L155,L495,36.3693567076
L156,L495,25.3692844485
L157,L495,24.8572434373
L159,L495,25.9819226352
L162,L495,32.3633866194
L168,L495,24.7200680164
L171,L495,21.7804192693
L173,L495,22.1810501445
L178,L495,22.3305552796
L179,L495,23.8026805438
L185,L495,21.7444100932
L186,L495,21.6724027641
L191,L495,22.6478429034
L203,L495,23.4384666056
L206,L495,24.0418044364
L213,L495,24.2578476655
L222,L495,24.8674599917
L227,L495,25.849559642
L229,L495,31.8482416702
L231,L495,32.748740702
L246,L495,29.8653446847
L247,L495,19.8960249717
L249,L495,18.4934932328
L252,L495,16.5318668348
L262,L495,15.4733705006
L271,L495,14.1103446017
L273,L495,13.9727100537
L274,L495,14.8151643214
L292,L495,15.6133575163
L299,L495,16.7240443002
L309,L495,19.0153729439
L310,L495,20.5588329903
L313,L495,26.8414570314
L315,L495,28.578755113
L321,L495,29.9978087723
L323,L495,31.8656215577
L328,L495,21.9960915266
L333,L495,19.3081898402
L334,L495,15.4581295952
L336,L495,15.3849936217
L338,L495,15.9386803132
L349,L495,16.1602392075
L355,L495,26.4980673154
L361,L495,27.6799316207
L365,L495,45.615958245
L370,L495,17.6939026664
L371,L495,36.4697048807
L375,L495,38.8093385056
L382,L495,41.293363276
L385,L495,39.6985467352
L387,L495,34.0867279924
L392,L495,27.732685082
L393,L495,29.3711621887
L402,L495,34.2914694331
L408,L495,21.3814904051
L411,L495,20.236781137
L412,L495,18.6431613293
L418,L495,17.5206813031
L423,L495,16.7330834193
L430,L495,15.7896562913
L431,L495,15.9993790737
L437,L495,16.3301697687
L444,L495,16.6961734129
L445,L495,17.8214631494
L469,L495,20.8722568778
L483,L495,8.7528312779
L493,L495,6.78868244961
L495,L495,0
L496,L495,6.90233946383
L511,L495,8.54674911758
L527,L495,30.4994712426
L529,L495,28.7853010992
L530,L495,26.3891369813
L540,L495,24.7977279988
L543,L495,22.9737285455
L554,L495,25.0383407152
L556,L495,19.4523952706
L560,L495,13.9545492208
L0,L495,17.4506787555
L7,L496,31.8846937497
L18,L496,30.7359096341
L26,L496,43.5632800849
L33,L496,34.4142813099
L36,L496,27.4597868836
L38,L496,23.0371202304
L57,L496,19.2686182186
L62,L496,14.9811110703
L63,L496,12.4293282836
L70,L496,9.80453098963
L75,L496,9.68838284203
L76,L496,12.9058222785
L77,L496,15.7584777919
L78,L496,18.2641204636
L79,L496,22.6293671881
L80,L496,30.3753138243
L81,L496,41.6284836918
L82,L496,20.2068943391
L91,L496,18.6058738357
L93,L496,21.788446714
L99,L496,33.8762177227
L102,L496,31.0871635623
L103,L496,26.82909898
L106,L496,22.7372144499
L113,L496,48.3105242815
L116,L496,21.6813338098
L122,L496,19.1984739425
L128,L496,17.1619302222
L134,L496,15.2972208292
L135,L496,13.0275992021
L138,L496,15.7363782539
L139,L496,16.8383507552
L141,L496,18.1422943153
L145,L496,18.3410346143
L146,L496,18.6613985797
L147,L496,19.2721260194
L150,L496,19.9297818298
L151,L496,25.4962383672
L153,L496,25.7940550106
L154,L496,41.7884465604
L155,L496,38.2155859501
L156,L496,26.1465757739
L157,L496,25.3764543529
L159,L496,27.7658445698
L162,L496,34.2076474948
L168,L496,26.5004686673
L171,L496,23.0519309786
L173,L496,23.6243032224
L178,L496,23.9476984302
L179,L496,25.4971703931
L185,L496,22.6591692543
L186,L496,22.7829853115
L191,L496,23.1960400672
L203,L496,22.4992663712
L206,L496,22.9019795414
L213,L496,22.9412282575
L222,L496,23.3883169415
L227,L496,24.2468792782
L229,L496,29.9529839952
L231,L496,34.2962716481
L246,L496,31.3967858058
L247,L496,21.1906073827
L249,L496,19.6375528537
L252,L496,17.2186480593
L262,L496,16.1208113115
L271,L496,14.5826637169
L273,L496,14.1687660613
L274,L496,14.1453059782
L292,L496,14.6450337075
L299,L496,15.5500252821
L309,L496,17.7086905013
L310,L496,19.1997900172
L313,L496,25.291892515
L315,L496,26.9685532111
L321,L496,28.3417633655
L323,L496,30.1718329203
L328,L496,20.6371269103
L333,L496,17.9528319548
L334,L496,14.1039884392
L336,L496,13.8522193233
L338,L496,14.1620314865
L349,L496,14.2620429936
L355,L496,28.3923944192
L361,L496,27.5850656718
L365,L496,44.2553143305
L370,L496,18.1112356957
L371,L496,34.7771967165
L375,L496,40.520839156
L382,L496,42.9485960176
L385,L496,38.0237672086
L387,L496,32.3791305335
L392,L496,29.5027008985
